nct_number,min_age,max_age,gender,bmi_min,bmi_max,hba1c_min,hba1c_max,pregnant_allowed
NCT01515592,20.0,45.0,Male,,,,,True
NCT01241253,35.0,70.0,All,,,,10.0,False
NCT01508806,18.0,75.0,All,,,,,True
NCT01507389,18.0,75.0,All,,,,,True
NCT00374270,18.0,,All,,,,,True
NCT00675493,10.0,75.0,All,,,,,False
NCT01490658,18.0,45.0,All,,,,,False
NCT01489644,18.0,45.0,All,,,,,False
NCT03228706,18.0,,All,,,7.0,,False
NCT01578837,40.0,75.0,All,35.0,,6.5,,False
NCT06124547,18.0,55.0,All,,,,,False
NCT06124495,18.0,55.0,All,,,,,False
NCT01729156,50.0,70.0,All,,40.0,8.5,,True
NCT00613782,18.0,65.0,Male,,,,,True
NCT01666223,18.0,,All,25.0,18.0,,9.0,True
NCT03074630,18.0,75.0,All,,,6.5,,True
NCT06124573,18.0,55.0,All,,,,,False
NCT06124560,18.0,55.0,All,,,,,False
NCT02655757,18.0,80.0,All,,,,,False
NCT00790699,18.0,,All,,,,,False
NCT04280549,60.0,,All,,,,,False
NCT06715514,18.0,,Female,27.0,,,,True
NCT01099865,16.0,80.0,All,,,,,True
NCT01084369,50.0,80.0,Male,,,,,True
NCT03481530,18.0,,All,,,,,False
NCT01945242,,,All,,,,,True
NCT00042471,18.0,70.0,All,30.0,27.0,,,True
NCT00034255,18.0,70.0,All,,,,,False
NCT06710340,18.0,,Female,30.0,,,,True
NCT02374788,40.0,80.0,All,,,39.0,,True
NCT07241221,21.0,45.0,Female,,,6.5,,False
NCT04454957,18.0,65.0,All,,,,,False
NCT03987841,19.0,64.0,All,,,,,False
NCT06671340,18.0,70.0,All,,,6.5,10.0,False
NCT00980187,18.0,75.0,All,,,,,False
NCT01114438,18.0,65.0,All,30.0,,,,False
NCT05666843,18.0,,All,,,,,False
NCT03887936,35.0,70.0,Male,,,,,True
NCT05422807,11.0,17.0,All,,,,,False
NCT00741390,18.0,70.0,All,,,,,False
NCT04597229,21.0,,All,,,,,False
NCT00665093,,,All,,,,,True
NCT03057444,18.0,,All,,,7.0,,False
NCT00813228,18.0,,All,,,,,False
NCT03786133,18.0,,All,,,,,False
NCT01512654,18.0,70.0,All,,,,,False
NCT00362765,40.0,75.0,All,,,,,True
NCT02667652,20.0,65.0,All,21.0,,,,False
NCT04283318,18.0,,All,,,,9.5,False
NCT03419624,18.0,75.0,All,,,8.0,,False
NCT01507285,18.0,70.0,All,,,,,True
NCT05585697,40.0,,Male,,35.0,48.0,,True
NCT04149951,18.0,80.0,All,,,7.0,,False
NCT00806585,18.0,75.0,All,,,,,True
NCT01360567,20.0,60.0,All,,,,,False
NCT02064023,19.0,,Female,,,,,False
NCT06478186,40.0,,All,,,,,False
NCT05073692,18.0,85.0,All,,,,,False
NCT00813020,18.0,55.0,Male,,,,,True
NCT01369602,18.0,75.0,All,,,,,False
NCT01028404,18.0,55.0,All,,,,,True
NCT07129148,18.0,,All,,,,,False
NCT02770235,18.0,,Male,,,,,True
NCT01487408,,,All,,,,,True
NCT07151833,20.0,70.0,All,,,7.0,,False
NCT00775684,18.0,70.0,All,44.0,,,,False
NCT06063109,19.0,,All,,,,,False
NCT00478322,18.0,70.0,All,40.0,,,,True
NCT05969015,18.0,,All,,,,,False
NCT00860613,18.0,45.0,Female,,,,,False
NCT02285985,21.0,70.0,All,,,,,False
NCT01923389,21.0,70.0,All,,,,,False
NCT01127308,18.0,55.0,Male,,,,,True
NCT01980017,18.0,80.0,All,,,,,True
NCT06920355,18.0,,All,,,,,False
NCT01991197,18.0,75.0,All,,,,,False
NCT03842475,18.0,80.0,All,30.0,,,,False
NCT00240422,30.0,80.0,All,,,,,True
NCT04784130,18.0,95.0,All,,,,,False
NCT00928057,18.0,75.0,All,,,,,False
NCT07137585,18.0,,All,,,,,True
NCT07163975,18.0,70.0,All,,30.0,,,False
NCT02481479,18.0,,All,,,7.5,9.5,False
NCT02628392,20.0,,All,,,7.0,,True
NCT06319560,20.0,45.0,Female,,,,,False
NCT05263232,40.0,75.0,All,,,,,True
NCT07004322,18.0,55.0,Male,,,,,True
NCT00332826,18.0,,All,,,6.0,,True
NCT01467323,18.0,,All,,,,,True
NCT02664233,18.0,,All,25.0,,,,True
NCT01135901,18.0,65.0,All,,,,,True
NCT00593255,18.0,65.0,All,,,,,True
NCT04663061,18.0,,All,,,6.5,11.9,False
NCT02815943,18.0,65.0,All,,,,,True
NCT01686945,18.0,64.0,Male,,,,,True
NCT01950650,,,All,,,,,True
NCT05741125,18.0,75.0,All,,,,,False
NCT04763525,19.0,,All,,,,,True
NCT03246828,18.0,,All,,,,,True
NCT03815955,18.0,,All,,,,,True
NCT00965302,18.0,65.0,All,,,,,False
NCT06719050,18.0,70.0,All,,,,,True
NCT06629688,45.0,65.0,All,,,7.0,,True
NCT05139914,30.0,75.0,All,,,9.5,7.0,False
NCT06437782,18.0,,All,,,,,True
NCT05691738,40.0,65.0,All,,,,,False
NCT05394571,18.0,80.0,All,,,,,True
NCT06908486,18.0,,All,,,,,True
NCT05463289,8.0,21.0,All,,,,,True
NCT03125694,25.0,70.0,All,,,,,True
NCT02443753,21.0,65.0,All,27.0,,,,False
NCT00706017,,,All,,,,,True
NCT06497595,65.0,75.0,All,27.0,,,,True
NCT04527965,30.0,75.0,All,40.0,,,,True
NCT03416855,2.0,,All,,,,,False
NCT06582472,40.0,80.0,All,,,,,False
NCT01007266,12.0,20.0,All,,,,,False
NCT00744237,18.0,85.0,All,,,,,True
NCT01865279,18.0,55.0,Male,,,,,True
NCT00717223,1.0,18.0,All,,,,,True
NCT02153879,30.0,70.0,All,,,,,True
NCT05549570,18.0,65.0,All,,,,,False
NCT02684331,18.0,80.0,All,,,,,True
NCT02320253,18.0,,All,25.0,,,,False
NCT00767208,30.0,65.0,All,,,,6.0,True
NCT07295600,30.0,60.0,All,,,,,False
NCT02373332,21.0,70.0,All,,,,,True
NCT04473326,18.0,84.0,All,,,,,True
NCT05757713,0.0,7.0,All,,,,,True
NCT01865305,18.0,69.0,Male,,,,,True
NCT05857007,18.0,,All,,,,,False
NCT02555631,18.0,,Male,,,,,True
NCT06305208,18.0,99.0,All,,,,,True
NCT05552859,18.0,,All,,,7.5,,True
NCT05752292,18.0,,Female,,,,,False
NCT06247748,18.0,45.0,All,,,,,True
NCT01545791,,110.0,All,,,,,True
NCT04626531,18.0,65.0,All,,,,,True
NCT03678896,18.0,85.0,All,,,,,True
NCT01542463,,,All,,,,,True
NCT05999773,18.0,80.0,All,,,,,False
NCT00339885,1.0,65.0,All,,,,,True
NCT05875259,19.0,55.0,All,,,,,False
NCT04746781,18.0,89.0,All,,,,,True
NCT06647745,19.0,,All,,,,,False
NCT00541879,6.0,13.0,All,,,,,True
NCT06578676,19.0,,All,,29.9,,,True
NCT05066542,18.0,44.0,All,25.0,,5.7,6.4,False
NCT01520818,18.0,,All,,,,,True
NCT01409239,18.0,,All,,,,,False
NCT05951140,18.0,,All,,,,,True
NCT01298518,18.0,60.0,All,,,,,True
NCT07293156,20.0,60.0,Male,,,,,True
NCT05730582,18.0,75.0,All,,,,,False
NCT06152042,18.0,70.0,All,,,6.5,,False
NCT03109951,20.0,75.0,All,,,,,True
NCT02958956,40.0,,All,,,,,True
NCT05402579,18.0,100.0,All,,,,,False
NCT05368220,18.0,,All,,,,,False
NCT04463277,25.0,65.0,All,,,,,False
NCT05919667,18.0,30.0,All,,,,,False
NCT05198765,18.0,75.0,All,35.0,,,,False
NCT05492071,18.0,80.0,All,,,,,True
NCT02377076,20.0,59.0,All,,,,,False
NCT00001870,,,All,,,,,False
NCT00264589,18.0,65.0,Male,,,10.0,,True
NCT01599338,18.0,80.0,All,25.0,,,,False
NCT00762190,25.0,65.0,All,,,,,False
NCT01176656,18.0,,All,,,,,False
NCT05549583,18.0,65.0,All,,,,,False
NCT04216875,,,All,,,,,True
NCT05486390,21.0,100.0,All,,,,,True
NCT05107154,14.0,22.0,All,,,,,False
NCT00308347,31.0,70.0,All,,,,,False
NCT06336239,18.0,,All,,,,,False
NCT01820377,8.0,11.0,All,,,,,True
NCT01095965,40.0,70.0,All,,,,,False
NCT03767608,6.0,17.0,All,,,,,True
NCT02389127,18.0,,All,,,,,True
NCT01832311,,,All,,,,,True
NCT03908125,18.0,,All,,,,,False
NCT02715791,18.0,,All,,,,,True
NCT00723853,9.0,65.0,All,,,,,False
NCT02230618,,,All,,,,,False
NCT02007278,18.0,,All,,,,,True
NCT03808376,18.0,,All,,,,,False
NCT06298799,18.0,80.0,All,,,,,False
NCT01724814,18.0,70.0,All,,,,,False
NCT07270731,18.0,64.0,All,20.0,34.9,,,True
NCT06284785,18.0,55.0,All,35.0,,45.0,,True
NCT02896140,18.0,75.0,All,,,,,False
NCT03064321,18.0,,All,,,,,False
NCT05120544,30.0,75.0,All,,,,,False
NCT00653185,18.0,80.0,All,,,,,False
NCT01051674,18.0,,All,,,,,False
NCT06980623,18.0,,All,,,,,True
NCT06525259,9.0,14.0,All,85.0,,6.0,,False
NCT01560676,13.0,18.0,All,,,,,True
NCT00659295,,,All,,,,,True
NCT02130687,18.0,80.0,All,,,,,False
NCT05736536,20.0,65.0,All,,,,,False
NCT06607068,60.0,75.0,Female,,,,,True
NCT00648284,40.0,80.0,All,,,,,False
NCT03159221,11.0,17.0,All,,,,,False
NCT04319003,10.0,18.0,All,,,,,True
NCT05983562,30.0,69.0,All,,,,,True
NCT04262661,18.0,64.0,All,,,,,False
NCT02167620,17.0,45.0,All,,,,,False
NCT01857076,25.0,65.0,All,30.0,,7.0,9.5,False
NCT00276471,21.0,60.0,All,,,7.0,9.0,False
NCT05022316,18.0,,All,,,,,True
NCT01970462,18.0,,All,,,,,False
NCT02126358,19.0,,All,,,,,True
NCT00698269,,,All,,,,,False
NCT03660683,30.0,70.0,All,,,7.0,10.0,False
NCT00617565,18.0,70.0,All,,,,,True
NCT06073457,18.0,65.0,All,,,6.5,,False
NCT01505803,48.0,,Female,,,,,True
NCT05163964,18.0,65.0,All,,,,,False
NCT06834568,18.0,,All,,,,10.0,False
NCT05589155,18.0,64.0,All,25.0,,,,True
NCT01238978,65.0,80.0,All,,22.0,,,True
NCT02207777,25.0,65.0,All,,,,,False
NCT05589467,18.0,65.0,All,,,9.0,,False
NCT05707481,40.0,68.0,All,,,,,False
NCT00701155,18.0,,All,,,,,False
NCT01073826,18.0,75.0,All,,,,,False
NCT07128342,18.0,,All,,,8.0,12.0,False
NCT01483781,25.0,70.0,All,,,,,True
NCT06831266,18.0,60.0,All,24.0,,,,True
NCT02048904,18.0,75.0,All,,,7.0,9.0,False
NCT06401733,40.0,85.0,All,,,,,False
NCT00699179,18.0,,All,,,,,False
NCT04600128,20.0,30.0,All,,,,,True
NCT00763022,25.0,75.0,All,,,,,True
NCT02117622,,,All,,,,,False
NCT05472272,18.0,60.0,All,,,,,False
NCT00760110,23.0,87.0,All,,,,,True
NCT05269589,45.0,75.0,All,,,,,True
NCT00239538,30.0,,All,27.0,,,,False
NCT03251079,18.0,,All,,,,,False
NCT02332824,20.0,74.0,All,,,,,False
NCT01542489,,,All,,,,,True
NCT05407454,18.0,65.0,All,,,,,True
NCT06481904,,,All,,,,,True
NCT00605787,30.0,60.0,Male,,,,,True
NCT01945645,40.0,69.0,All,,,,,False
NCT00444392,18.0,60.0,All,,,,10.0,False
NCT05553184,18.0,45.0,All,,,,,True
NCT00957957,20.0,60.0,All,,,,,True
NCT04286555,18.0,,All,,,6.5,,False
NCT02710448,18.0,80.0,All,,,7.0,,True
NCT00788840,18.0,,All,,,7.0,,True
NCT07175740,18.0,,Male,,,,,True
NCT05263401,18.0,,All,,35.0,,80.0,True
NCT05168605,18.0,60.0,All,,,8.0,,False
NCT03814512,13.0,19.0,All,85.0,,6.5,,True
NCT04219514,18.0,90.0,All,,,,,False
NCT05095922,18.0,85.0,All,,,,,True
NCT02178176,18.0,,All,,,,,True
NCT00695474,18.0,90.0,All,,,,,True
NCT01798225,13.0,,All,,,,,False
NCT04621396,,18.0,All,,,,,False
NCT06046833,18.0,,All,,,,11.0,False
NCT03877523,,,All,,,,,True
NCT06820567,18.0,80.0,All,,,,,True
NCT01548248,,,All,,,,,True
NCT00010751,20.0,80.0,All,,,,,False
NCT02863276,18.0,,All,,,,,False
NCT07017127,20.0,69.0,All,,,12.0,,False
NCT02180191,18.0,65.0,All,,,,,False
NCT00872846,18.0,65.0,All,,,7.0,10.0,False
NCT02947828,18.0,,All,,,,,False
NCT01452815,18.0,80.0,All,,,,,False
NCT00478972,20.0,,All,,,7.0,,False
NCT02230631,18.0,,All,,,,,True
NCT01729117,18.0,,All,30.0,,,,False
NCT07215559,18.0,75.0,All,,,7.5,,True
NCT06987669,18.0,,All,,,,,True
NCT00478595,20.0,,All,,,7.0,,False
NCT06243172,50.0,75.0,All,,,53.0,,False
NCT00717158,20.0,60.0,All,30.0,,,,False
NCT01295229,25.0,65.0,All,,,7.0,,False
NCT00654745,18.0,80.0,All,,,,,False
NCT05170867,18.0,65.0,All,35.0,,,,False
NCT00466518,19.0,,All,,,,,False
NCT02306681,,,All,,,,,True
NCT06065930,40.0,70.0,All,30.0,38.0,,,False
NCT04926415,18.0,,All,,,,,False
NCT02235194,18.0,70.0,All,,,,7.0,False
NCT06283849,55.0,,All,,,,,True
NCT05208164,21.0,75.0,All,,,,,True
NCT05365425,20.0,,All,,,,,False
NCT00534014,18.0,75.0,All,,,,,False
NCT06837805,18.0,,All,,,,,True
NCT04883086,18.0,,All,,,,,False
NCT00670683,,,All,,,,,True
NCT06017544,18.0,75.0,All,,,,,True
NCT06199440,25.0,50.0,All,,,,,False
NCT01665989,18.0,,All,25.0,,,,False
NCT04943926,24.0,70.0,All,27.0,,48.0,,True
NCT05367063,18.0,75.0,All,25.0,,,,False
NCT03936660,18.0,,All,,,,,True
NCT03235362,19.0,55.0,Male,,,,,True
NCT05108987,30.0,70.0,All,46.0,27.0,,,False
NCT01967849,7.0,21.0,All,,,,,True
NCT06862739,18.0,80.0,All,,,,,False
NCT03860558,18.0,65.0,Male,25.0,,7.0,,True
NCT00737815,30.0,70.0,All,,,,,False
NCT07286500,18.0,,All,,,,,True
NCT05935514,18.0,69.0,All,,,,,False
NCT06858878,18.0,99.0,All,,,,,True
NCT02682563,35.0,75.0,All,,,,8.0,True
NCT01667783,21.0,64.0,All,,,8.5,,False
NCT01437072,,,All,,,,,False
NCT00840307,18.0,,All,,,,,False
NCT04094064,18.0,,All,,,,,False
NCT03071432,18.0,,All,,,,,True
NCT04416841,60.0,,All,,,,,True
NCT07207694,18.0,,All,,,,,True
NCT07156370,18.0,80.0,All,,,,,False
NCT06174129,,,All,,,,,True
NCT04064996,45.0,70.0,All,,,,,True
NCT06219590,40.0,60.0,All,,,,,True
NCT00737776,,,All,,,,,False
NCT00956735,30.0,75.0,All,,,,,True
NCT06780631,18.0,80.0,All,,,,,True
NCT01578460,18.0,,Female,,,,,False
NCT00621868,20.0,75.0,All,,,7.0,10.0,True
NCT00542113,6.0,13.0,All,,,,,True
NCT00320879,18.0,,All,,,,,False
NCT01696266,,,All,,,,,True
NCT03481335,40.0,,All,,,,,True
NCT06613724,18.0,65.0,All,,,6.5,,False
NCT01980914,70.0,,All,,,,,True
NCT02043054,18.0,60.0,All,30.0,,,,False
NCT00334113,18.0,,All,25.0,,,,True
NCT00004992,25.0,,All,24.0,,,,True
NCT00553787,18.0,70.0,All,27.0,,,,False
NCT05965869,18.0,,All,,,,,False
NCT01943045,18.0,70.0,All,,,,,True
NCT00001625,21.0,65.0,All,,,,,False
NCT02043886,65.0,,All,,,,,True
NCT04291391,18.0,70.0,All,,,10.5,,False
NCT05124457,18.0,,All,,,,,False
NCT04076995,30.0,55.0,All,,,6.5,,False
NCT03590561,18.0,29.0,Male,,,,,True
NCT01794052,30.0,,All,,,,,False
NCT00007800,19.0,,Female,,,,,False
NCT00177398,18.0,,All,,,,,False
NCT06993064,18.0,,All,,,,,True
NCT01542476,,,All,,,,,True
NCT04451980,18.0,,All,,,6.5,,True
NCT06902857,50.0,,All,,,,,True
NCT02351323,12.0,19.0,All,,,,,False
NCT05214573,21.0,,All,,,,,False
NCT05593549,18.0,80.0,All,35.0,,,,False
NCT05700877,55.0,75.0,All,,,,,True
NCT05365438,20.0,80.0,All,,,,,False
NCT06893146,18.0,,All,,,,,False
NCT01329822,35.0,70.0,Female,23.0,,,,False
NCT03985098,65.0,,All,,,,,True
NCT01202526,18.0,60.0,All,,,,,True
NCT02240420,18.0,39.0,Female,,,,,True
NCT05890950,18.0,70.0,All,,,7.0,10.5,False
NCT00467285,30.0,55.0,All,,,,,True
NCT00934570,10.0,16.0,All,,,,,False
NCT02868606,18.0,,All,,,,,False
NCT02958995,40.0,,All,,,,,True
NCT05669599,18.0,99.0,All,30.0,,7.0,,True
NCT03259984,21.0,55.0,All,30.0,50.0,,,False
NCT03489083,45.0,85.0,All,,,,7.0,True
NCT00445627,8.0,25.0,All,,,,,False
NCT01882036,18.0,70.0,All,,,,8.0,True
NCT05382533,30.0,80.0,All,,,,,False
NCT07030868,18.0,75.0,All,27.0,,,,False
NCT07055516,18.0,75.0,All,,,6.5,6.5,True
NCT04271189,35.0,75.0,All,23.0,,,10.0,True
NCT07005362,18.0,80.0,All,,,,,False
NCT05536804,18.0,,All,,,,9.5,True
NCT06345118,60.0,60.0,All,,,7.0,,True
NCT00789711,,,All,,,,,False
NCT01880827,18.0,60.0,All,35.0,,,,False
NCT02014740,18.0,65.0,All,27.0,,,8.0,False
NCT03946631,18.0,60.0,Female,,,,,False
NCT05765214,35.0,75.0,All,,,,,True
NCT01351922,,,All,,,,,True
NCT05799222,18.0,65.0,All,,,,,False
NCT01357304,18.0,79.0,All,,,,,True
NCT02491801,20.0,70.0,All,,,,,True
NCT00480805,18.0,,All,,,,,True
NCT06830096,18.0,65.0,All,18.5,,,,False
NCT05413330,19.0,49.0,All,,,,,False
NCT01492218,,,All,,,,,True
NCT05527574,50.0,85.0,All,,,,,False
NCT00993603,18.0,,All,,,,,False
NCT01363609,18.0,65.0,All,,,,,False
NCT03683784,18.0,,All,,,,,True
NCT01501877,21.0,,All,,,,,True
NCT02631902,50.0,80.0,All,,,,,True
NCT02424500,21.0,70.0,All,45.0,,7.5,11.0,False
NCT02549495,18.0,,All,,,,,False
NCT00205660,18.0,60.0,All,,,,,False
NCT01695278,18.0,,All,,,,,True
NCT06224790,30.0,65.0,All,,,,7.5,False
NCT00430040,18.0,70.0,All,,,8.5,,True
NCT05654727,30.0,65.0,All,,,,,True
NCT05228067,20.0,65.0,All,,,,,False
NCT02914691,18.0,,All,,,7.5,,False
NCT06972251,18.0,80.0,All,,,,,True
NCT05427084,18.0,,All,,,,,False
NCT00918151,18.0,,All,,,,,True
NCT03272074,40.0,75.0,All,,24.0,,,True
NCT00887874,,,All,,,,,True
NCT05870293,18.0,65.0,All,,,6.5,,True
NCT00877526,,,All,,,,,True
NCT00874159,18.0,,All,,,,,True
NCT00836030,,,All,,,,,True
NCT01298882,40.0,60.0,All,,,,,True
NCT02501876,65.0,90.0,All,,,,,True
NCT00839878,,,All,,,,,True
NCT01375491,18.0,60.0,All,30.0,,,,True
NCT04387422,18.0,65.0,All,,,,8.5,False
NCT00849342,6.0,,All,,,,,False
NCT00805922,,,All,,,,,True
NCT01064414,25.0,,All,,,,,True
NCT03394157,,,All,,,,,True
NCT01217905,20.0,45.0,Male,,,,,True
NCT03444467,18.0,55.0,Male,,,,,True
NCT01061060,45.0,,All,,,,,False
NCT00762112,25.0,80.0,All,,,,,False
NCT04501991,18.0,85.0,All,,,,,True
NCT02009670,20.0,50.0,Male,,,,,True
NCT06572345,12.0,17.0,All,98.0,,48.0,,False
NCT00474630,18.0,70.0,All,,,,,False
NCT01601574,18.0,70.0,All,,,,,False
NCT02421055,18.0,,All,30.0,,,,False
NCT00309127,35.0,75.0,All,,,,,True
NCT03492580,,,All,,,,,True
NCT02632747,18.0,,All,,,6.5,11.0,True
NCT01826162,20.0,50.0,Male,,,,,True
NCT06518486,20.0,70.0,All,,,,,True
NCT06852950,18.0,,All,,,,,False
NCT01281228,18.0,70.0,All,30.0,,,,False
NCT00788853,,,All,,,,,True
NCT01846377,10.0,12.0,All,,,,,True
NCT01739205,18.0,70.0,All,27.0,,,,True
NCT01346527,18.0,35.0,Female,40.0,,,8.0,False
NCT01635062,18.0,70.0,All,,,8.5,,False
NCT01724060,18.0,70.0,All,30.0,,,,True
NCT03248401,30.0,80.0,All,,,,,True
NCT02932436,18.0,84.0,All,,45.0,,,False
NCT06989723,20.0,,All,,,,,False
NCT01948986,18.0,80.0,All,,,,,False
NCT06816303,18.0,,All,,,,,False
NCT05372445,30.0,60.0,All,18.5,24.9,48.0,,False
NCT02271776,45.0,70.0,All,28.0,,,,True
NCT05893927,18.0,,All,,,,,False
NCT02173834,18.0,40.0,Male,,,,,True
NCT05050500,40.0,80.0,All,,,,,True
NCT01440257,18.0,75.0,All,,,,,True
NCT07058545,18.0,70.0,All,,,7.0,,False
NCT00479986,20.0,80.0,All,,,8.5,,True
NCT06205030,20.0,65.0,All,,,,,False
NCT04510493,18.0,,All,,,,,False
NCT01477957,20.0,70.0,All,20.0,25.0,,,False
NCT05394519,18.0,,All,,,,,True
NCT02681874,2.0,5.0,All,,,,,True
NCT00128336,25.0,70.0,Female,,,,,False
NCT01547156,30.0,70.0,All,,,,,False
NCT01147627,30.0,70.0,All,,,,,False
NCT01531569,18.0,80.0,All,,,,,False
NCT00570739,18.0,79.0,All,,,,,False
NCT00911625,18.0,,All,,,,,False
NCT04876053,18.0,,All,,,,,False
NCT05754775,18.0,60.0,All,,,,,False
NCT04539769,,,All,,,,,False
NCT03783598,18.0,65.0,All,,,,,True
NCT02627287,18.0,74.0,All,,,,,False
NCT02839044,40.0,,All,,,,,False
NCT02220751,35.0,65.0,All,,,,,False
NCT03832933,18.0,,All,,,6.5,,False
NCT06926842,18.0,,All,,,,,True
NCT03406910,31.0,,All,,,,,True
NCT03521934,18.0,85.0,All,,,,,False
NCT02898766,20.0,75.0,All,,,,,False
NCT01916174,18.0,55.0,All,,,,,False
NCT05908812,60.0,,All,,,,,True
NCT03150030,18.0,80.0,All,,,42.0,42.0,True
NCT00585897,18.0,,All,,,7.0,,False
NCT05510245,18.0,,All,,,6.0,,True
NCT04626453,60.0,,All,,,8.0,,True
NCT03262415,18.0,75.0,All,,,,,False
NCT07220759,18.0,,All,,,,,True
NCT01581736,30.0,65.0,All,,,,,False
NCT03341117,35.0,50.0,All,25.0,35.0,6.5,9.0,True
NCT03586830,18.0,70.0,All,,,,,False
NCT05256615,18.0,45.0,Female,,,,,False
NCT05029583,18.0,80.0,All,25.0,,,,False
NCT03304938,25.0,65.0,All,,,,,False
NCT00475371,18.0,45.0,Male,,,,,True
NCT02159144,20.0,60.0,Male,28.0,20.0,,,True
NCT00867555,20.0,50.0,All,,,,,False
NCT01864239,18.0,,All,,,,,True
NCT07071675,,,All,,,,,False
NCT01804881,40.0,70.0,All,,,,,True
NCT01128374,18.0,,All,,,,,False
NCT01475201,18.0,95.0,All,25.0,,,,False
NCT01726764,18.0,64.0,Male,,,,,True
NCT00713440,18.0,40.0,All,,,,,False
NCT01860547,30.0,55.0,Female,,,,,False
NCT00129233,30.0,75.0,All,,,,,False
NCT01983046,20.0,50.0,Male,,,,,True
NCT02657018,45.0,70.0,All,,,,,True
NCT02244164,18.0,75.0,All,20.0,45.0,,,False
NCT01945840,18.0,70.0,All,,,,9.0,False
NCT06993454,25.0,55.0,All,,,7.5,,False
NCT05372471,18.0,,All,,,8.0,,False
NCT00885638,20.0,30.0,Male,,,,,True
NCT00494767,18.0,64.0,All,,,,,True
NCT01833403,18.0,80.0,All,,,,,False
NCT05144750,18.0,,All,,,,,True
NCT02694172,30.0,55.0,All,,,7.0,6.0,True
NCT00522470,45.0,65.0,Female,,,,,True
NCT05885659,18.0,,All,,,,,True
NCT03648138,18.0,,All,,,,,True
NCT05333718,18.0,,All,,,,,True
NCT06529705,18.0,,All,,,,,False
NCT01378117,18.0,80.0,All,,25.0,,,False
NCT01779375,10.0,19.0,All,,,,8.0,False
NCT01779362,20.0,65.0,All,,,,7.0,False
NCT02827630,18.0,75.0,All,40.0,,,,True
NCT01677104,18.0,,All,30.0,25.0,8.5,,False
NCT00592735,18.0,70.0,All,,,,,True
NCT00328965,35.0,75.0,All,,,,11.0,False
NCT04831216,18.0,,All,,,,,False
NCT01145092,18.0,70.0,All,,30.0,,,False
NCT03360058,,,All,,,,,True
NCT00205725,18.0,60.0,All,,,,,False
NCT00205738,18.0,60.0,All,,,,,False
NCT01424891,35.0,80.0,All,,,,,True
NCT05688631,30.0,50.0,All,,,,,False
NCT07063797,50.0,,All,,,,,True
NCT01505673,18.0,,All,,,7.5,,False
NCT03776227,18.0,55.0,All,,,,,False
NCT02917031,18.0,130.0,All,,,,,False
NCT06906640,18.0,,All,,,,,False
NCT05730634,50.0,,All,,,,,True
NCT06717256,18.0,65.0,All,,,,,True
NCT04314427,18.0,65.0,All,35.0,,,,False
NCT07038577,18.0,,All,,,,,False
NCT01076634,18.0,65.0,All,,,,,True
NCT06972472,18.0,,All,,,,,True
NCT01628341,18.0,,All,,,,,False
NCT00699413,13.0,17.0,All,,,,,True
NCT02551315,50.0,75.0,All,,,,,True
NCT05995756,18.0,,All,,,,,True
NCT01297738,18.0,40.0,Male,,,,,True
NCT01289145,18.0,,All,,,,,True
NCT00337038,18.0,,All,,,,,False
NCT01538576,,15.0,All,,,,,True
NCT01536613,,,All,,,,,True
NCT00328393,18.0,75.0,Male,,,7.0,8.5,False
NCT00450710,18.0,65.0,All,25.1,34.9,,,False
NCT06528327,35.0,60.0,All,,,,,True
NCT05838586,60.0,,All,,,6.5,,True
NCT02699541,18.0,65.0,All,,,8.0,,False
NCT01492959,,,All,,,,,True
NCT01492205,18.0,,All,,,,,True
NCT01492153,,,All,,,,,True
NCT01490112,,,All,,,,,True
NCT01487382,,15.0,All,,,,,True
NCT01487369,,,All,,,,,True
NCT00108927,18.0,90.0,All,,,,,True
NCT03002545,20.0,80.0,All,,,6.0,,False
NCT02526615,40.0,75.0,All,,,,,False
NCT00569465,40.0,70.0,Male,,,,,True
NCT06925334,18.0,75.0,All,,,,,False
NCT00454597,18.0,90.0,All,,,,,False
NCT01555008,18.0,80.0,All,,,,,False
NCT02157480,18.0,80.0,All,,,,,False
NCT01199692,18.0,100.0,All,,,,,False
NCT05004428,18.0,,All,,,,,True
NCT06993792,18.0,,All,,,,,True
NCT07001553,18.0,,All,,,,,True
NCT01115088,18.0,45.0,All,,,,,True
NCT00481897,18.0,,All,25.0,,,,False
NCT02195856,18.0,75.0,All,,,,,True
NCT06146036,18.0,45.0,All,25.0,35.0,,,True
NCT04657003,18.0,,All,,,7.0,,True
NCT00708266,18.0,,All,,,,,False
NCT02650206,40.0,69.0,All,25.0,42.0,,,True
NCT00108459,18.0,,All,,,,,True
NCT03360604,40.0,70.0,All,,,,,False
NCT02178501,50.0,,All,,,6.0,,False
NCT04891575,18.0,,All,,,,,False
NCT06471634,18.0,75.0,All,,,,,False
NCT06489457,18.0,65.0,Male,,,,,True
NCT06246799,18.0,75.0,All,,,6.5,,False
NCT00207233,18.0,65.0,All,,,,,False
NCT05624853,19.0,74.0,All,,,,10.0,False
NCT03144271,18.0,65.0,Male,,,,,False
NCT00770081,18.0,85.0,All,,,,,True
NCT05018416,30.0,80.0,All,,,,,True
NCT04964388,55.0,,Female,,,7.0,10.0,True
NCT00692237,35.0,75.0,Male,,,12.0,,True
NCT02694575,35.0,70.0,All,,,,,True
NCT03167918,,,All,,,,,False
NCT00765830,18.0,85.0,All,,,,,True
NCT03380988,20.0,50.0,All,,,,,False
